attempt, points, estimate
37, 1100, 0.16818181818181818
38, 1100, 0.2290909090909091
39, 1100, 0.19818181818181818
40, 1100, 0.19090909090909092
41, 1100, 0.18272727272727274
42, 1100, 0.21454545454545454
43, 1100, 0.20545454545454545
44, 1100, 0.20545454545454545
45, 1100, 0.18545454545454546
46, 1100, 0.20545454545454545
47, 1100, 0.18454545454545454
48, 1100, 0.20545454545454545
49, 1100, 0.2018181818181818
50, 1100, 0.21363636363636362
1, 1150, 0.22
2, 1150, 0.20173913043478262
3, 1150, 0.20521739130434782
4, 1150, 0.21478260869565216
5, 1150, 0.18956521739130436
6, 1150, 0.19652173913043477
7, 1150, 0.18521739130434783
8, 1150, 0.2026086956521739
9, 1150, 0.2217391304347826
10, 1150, 0.1991304347826087
11, 1150, 0.2008695652173913
12, 1150, 0.1956521739130435
13, 1150, 0.1817391304347826
14, 1150, 0.20956521739130435
15, 1150, 0.19391304347826088
16, 1150, 0.2008695652173913
17, 1150, 0.2217391304347826
18, 1150, 0.21043478260869566
19, 1150, 0.1991304347826087
20, 1150, 0.17739130434782607
21, 1150, 0.19391304347826088
22, 1150, 0.2026086956521739
23, 1150, 0.20695652173913043
24, 1150, 0.19043478260869565
25, 1150, 0.19130434782608696
26, 1150, 0.18608695652173912
27, 1150, 0.19217391304347825
28, 1150, 0.2026086956521739
29, 1150, 0.21217391304347827
30, 1150, 0.20608695652173914
31, 1150, 0.20608695652173914
32, 1150, 0.21913043478260869
33, 1150, 0.21739130434782608
34, 1150, 0.18608695652173912
35, 1150, 0.20173913043478262
36, 1150, 0.19217391304347825
37, 1150, 0.21217391304347827
38, 1150, 0.19652173913043477
39, 1150, 0.20521739130434782
40, 1150, 0.21304347826086956
41, 1150, 0.18869565217391304
42, 1150, 0.20173913043478262
43, 1150, 0.19391304347826088
44, 1150, 0.21130434782608695
45, 1150, 0.2008695652173913
46, 1150, 0.19391304347826088
47, 1150, 0.21565217391304348
48, 1150, 0.18782608695652173
49, 1150, 0.20782608695652174
50, 1150, 0.1817391304347826
1, 1200, 0.21666666666666667
2, 1200, 0.19333333333333333
3, 1200, 0.20833333333333334
4, 1200, 0.20916666666666667
5, 1200, 0.18083333333333335
6, 1200, 0.19
7, 1200, 0.2
8, 1200, 0.195
9, 1200, 0.20833333333333334
10, 1200, 0.20083333333333334
11, 1200, 0.20916666666666667
12, 1200, 0.21083333333333334
13, 1200, 0.215
14, 1200, 0.19416666666666665
15, 1200, 0.2125
16, 1200, 0.21083333333333334
17, 1200, 0.18916666666666668
18, 1200, 0.1925
19, 1200, 0.18666666666666668
20, 1200, 0.1975
21, 1200, 0.1975
22, 1200, 0.19916666666666666
23, 1200, 0.2
24, 1200, 0.21583333333333332
25, 1200, 0.1925
26, 1200, 0.20916666666666667
27, 1200, 0.1975
28, 1200, 0.20916666666666667
29, 1200, 0.18166666666666667
30, 1200, 0.1925
31, 1200, 0.185
32, 1200, 0.21083333333333334
33, 1200, 0.18916666666666668
34, 1200, 0.20083333333333334
35, 1200, 0.19666666666666666
36, 1200, 0.19416666666666665
37, 1200, 0.20833333333333334
38, 1200, 0.20833333333333334
39, 1200, 0.19416666666666665
40, 1200, 0.20416666666666666
41, 1200, 0.20583333333333334
42, 1200, 0.17833333333333334
43, 1200, 0.20333333333333334
44, 1200, 0.21083333333333334
45, 1200, 0.21833333333333332
46, 1200, 0.21083333333333334
47, 1200, 0.19833333333333333
48, 1200, 0.205
49, 1200, 0.20333333333333334
50, 1200, 0.19416666666666665
1, 1250, 0.2064
2, 1250, 0.2
3, 1250, 0.2264
4, 1250, 0.2
5, 1250, 0.2016
6, 1250, 0.2144
7, 1250, 0.2056
8, 1250, 0.2024
9, 1250, 0.2008
10, 1250, 0.192
11, 1250, 0.2064
12, 1250, 0.1944
13, 1250, 0.188
14, 1250, 0.2136
15, 1250, 0.1792
16, 1250, 0.2056
17, 1250, 0.1936
18, 1250, 0.2136
19, 1250, 0.18
20, 1250, 0.1848
21, 1250, 0.2096
22, 1250, 0.2096
23, 1250, 0.2016
24, 1250, 0.1992
25, 1250, 0.2024
26, 1250, 0.1992
27, 1250, 0.212
28, 1250, 0.2024
29, 1250, 0.204
30, 1250, 0.1896
31, 1250, 0.2024
32, 1250, 0.1928
33, 1250, 0.208
34, 1250, 0.1992
35, 1250, 0.2104
36, 1250, 0.208
37, 1250, 0.2048
38, 1250, 0.2024
39, 1250, 0.2104
40, 1250, 0.1768
41, 1250, 0.2192
42, 1250, 0.1912
43, 1250, 0.204
44, 1250, 0.1984
45, 1250, 0.1928
46, 1250, 0.2016
47, 1250, 0.2064
48, 1250, 0.1936
49, 1250, 0.2112
50, 1250, 0.2168
1, 1300, 0.21153846153846154
2, 1300, 0.18384615384615385
3, 1300, 0.19692307692307692
4, 1300, 0.2123076923076923
5, 1300, 0.19615384615384615
6, 1300, 0.19153846153846155
7, 1300, 0.21076923076923076
8, 1300, 0.20307692307692307
9, 1300, 0.19538461538461538
10, 1300, 0.2076923076923077
11, 1300, 0.19384615384615383
12, 1300, 0.19923076923076924
13, 1300, 0.2053846153846154
14, 1300, 0.20923076923076922
15, 1300, 0.19384615384615383
16, 1300, 0.2
17, 1300, 0.20307692307692307
18, 1300, 0.18
19, 1300, 0.20076923076923076
20, 1300, 0.18846153846153846
21, 1300, 0.20076923076923076
22, 1300, 0.18769230769230769
23, 1300, 0.19692307692307692
24, 1300, 0.21923076923076923
25, 1300, 0.20384615384615384
26, 1300, 0.18846153846153846
27, 1300, 0.19230769230769232
28, 1300, 0.1776923076923077
29, 1300, 0.1946153846153846
30, 1300, 0.18923076923076923
31, 1300, 0.1853846153846154
32, 1300, 0.19846153846153847
33, 1300, 0.19615384615384615
34, 1300, 0.20846153846153845
35, 1300, 0.20461538461538462
36, 1300, 0.21
37, 1300, 0.19923076923076924
38, 1300, 0.20384615384615384
39, 1300, 0.20076923076923076
40, 1300, 0.21615384615384614
41, 1300, 0.20615384615384616
42, 1300, 0.20846153846153845
43, 1300, 0.22692307692307692
44, 1300, 0.1976923076923077
45, 1300, 0.19923076923076924
46, 1300, 0.20461538461538462
47, 1300, 0.20384615384615384
48, 1300, 0.2023076923076923
49, 1300, 0.18846153846153846
50, 1300, 0.20461538461538462
1, 1350, 0.18962962962962962
2, 1350, 0.18296296296296297
3, 1350, 0.20074074074074075
4, 1350, 0.18518518518518517
5, 1350, 0.21185185185185185
6, 1350, 0.1925925925925926
7, 1350, 0.19185185185185186
8, 1350, 0.18962962962962962
9, 1350, 0.21777777777777776
10, 1350, 0.20296296296296296
11, 1350, 0.17629629629629628
12, 1350, 0.19111111111111112
13, 1350, 0.2
14, 1350, 0.20814814814814814
15, 1350, 0.1962962962962963
16, 1350, 0.2051851851851852
17, 1350, 0.19333333333333333
18, 1350, 0.20222222222222222
19, 1350, 0.20296296296296296
20, 1350, 0.21555555555555556
21, 1350, 0.18888888888888888
22, 1350, 0.18962962962962962
23, 1350, 0.19333333333333333
24, 1350, 0.20814814814814814
25, 1350, 0.19555555555555557
26, 1350, 0.18444444444444444
27, 1350, 0.22518518518518518
28, 1350, 0.1948148148148148
29, 1350, 0.20074074074074075
30, 1350, 0.1962962962962963
31, 1350, 0.1837037037037037
32, 1350, 0.2074074074074074
33, 1350, 0.1962962962962963
34, 1350, 0.20074074074074075
35, 1350, 0.22
36, 1350, 0.2
37, 1350, 0.20444444444444446
38, 1350, 0.20814814814814814
39, 1350, 0.21333333333333335
40, 1350, 0.19111111111111112
41, 1350, 0.1962962962962963
42, 1350, 0.1985185185185185
43, 1350, 0.19185185185185186
44, 1350, 0.18518518518518517
45, 1350, 0.21555555555555556
46, 1350, 0.19407407407407407
47, 1350, 0.1985185185185185
48, 1350, 0.19111111111111112
49, 1350, 0.18
50, 1350, 0.2037037037037037
1, 1400, 0.2042857142857143
2, 1400, 0.21142857142857144
3, 1400, 0.1992857142857143
4, 1400, 0.19428571428571428
5, 1400, 0.18428571428571427
6, 1400, 0.21357142857142858
7, 1400, 0.195
8, 1400, 0.185
9, 1400, 0.1992857142857143
10, 1400, 0.20142857142857143
11, 1400, 0.195
12, 1400, 0.18785714285714286
13, 1400, 0.20642857142857143
14, 1400, 0.2092857142857143
15, 1400, 0.20785714285714285
16, 1400, 0.21714285714285714
17, 1400, 0.1957142857142857
18, 1400, 0.21857142857142858
19, 1400, 0.2057142857142857
20, 1400, 0.21857142857142858
21, 1400, 0.195
22, 1400, 0.19071428571428573
23, 1400, 0.19214285714285714
24, 1400, 0.22714285714285715
25, 1400, 0.195
26, 1400, 0.205
27, 1400, 0.2
28, 1400, 0.19214285714285714
29, 1400, 0.21428571428571427
30, 1400, 0.1992857142857143
31, 1400, 0.21357142857142858
32, 1400, 0.21
33, 1400, 0.20214285714285715
34, 1400, 0.17285714285714285
35, 1400, 0.2092857142857143
36, 1400, 0.20285714285714285
37, 1400, 0.18642857142857142
38, 1400, 0.20857142857142857
39, 1400, 0.21214285714285713
40, 1400, 0.21928571428571428
41, 1400, 0.19642857142857142
42, 1400, 0.1957142857142857
43, 1400, 0.18928571428571428
44, 1400, 0.22
45, 1400, 0.22428571428571428
46, 1400, 0.1957142857142857
47, 1400, 0.19642857142857142
48, 1400, 0.18571428571428572
49, 1400, 0.20357142857142857
50, 1400, 0.20857142857142857
1, 1450, 0.19724137931034483
2, 1450, 0.1986206896551724
3, 1450, 0.2
4, 1450, 0.21172413793103448
5, 1450, 0.19448275862068964
6, 1450, 0.22
7, 1450, 0.17862068965517242
8, 1450, 0.21724137931034482
9, 1450, 0.21310344827586206
10, 1450, 0.15931034482758621
11, 1450, 0.19724137931034483
12, 1450, 0.17862068965517242
13, 1450, 0.18068965517241378
14, 1450, 0.18758620689655173
15, 1450, 0.18482758620689654
16, 1450, 0.17655172413793102
17, 1450, 0.21379310344827587
18, 1450, 0.20482758620689656
19, 1450, 0.19034482758620688
20, 1450, 0.19034482758620688
21, 1450, 0.2
22, 1450, 0.18689655172413794
23, 1450, 0.20206896551724138
24, 1450, 0.18413793103448275
25, 1450, 0.2006896551724138
26, 1450, 0.1889655172413793
27, 1450, 0.2082758620689655
28, 1450, 0.18827586206896552
29, 1450, 0.1917241379310345
30, 1450, 0.2110344827586207
31, 1450, 0.2013793103448276
32, 1450, 0.20758620689655172
33, 1450, 0.19034482758620688
34, 1450, 0.18758620689655173
35, 1450, 0.20620689655172414
36, 1450, 0.20413793103448277
37, 1450, 0.2
38, 1450, 0.18344827586206897
39, 1450, 0.19586206896551725
40, 1450, 0.2096551724137931
41, 1450, 0.20620689655172414
42, 1450, 0.20551724137931035
43, 1450, 0.20413793103448277
44, 1450, 0.20482758620689656
45, 1450, 0.1917241379310345
46, 1450, 0.1889655172413793
47, 1450, 0.20344827586206896
48, 1450, 0.19448275862068964
49, 1450, 0.20896551724137932
50, 1450, 0.1993103448275862
1, 1500, 0.212
2, 1500, 0.18866666666666668
3, 1500, 0.214
4, 1500, 0.19
5, 1500, 0.2
6, 1500, 0.204
7, 1500, 0.22
8, 1500, 0.19666666666666666
9, 1500, 0.192
10, 1500, 0.19
11, 1500, 0.206
12, 1500, 0.19
13, 1500, 0.20266666666666666
14, 1500, 0.216
15, 1500, 0.202
16, 1500, 0.21
17, 1500, 0.19666666666666666
18, 1500, 0.19533333333333333
19, 1500, 0.20133333333333334
20, 1500, 0.19866666666666666
21, 1500, 0.20266666666666666
22, 1500, 0.21666666666666667
23, 1500, 0.186
24, 1500, 0.20466666666666666
25, 1500, 0.20733333333333334
26, 1500, 0.178
27, 1500, 0.20666666666666667
28, 1500, 0.19533333333333333
29, 1500, 0.20933333333333334
30, 1500, 0.20466666666666666
31, 1500, 0.21333333333333335
32, 1500, 0.21
33, 1500, 0.186
34, 1500, 0.21266666666666667
35, 1500, 0.19533333333333333
36, 1500, 0.18866666666666668
37, 1500, 0.18733333333333332
38, 1500, 0.17066666666666666
39, 1500, 0.19
40, 1500, 0.19933333333333333
41, 1500, 0.19066666666666668
42, 1500, 0.20333333333333334
43, 1500, 0.22333333333333333
44, 1500, 0.20333333333333334
45, 1500, 0.20066666666666666
46, 1500, 0.20466666666666666
47, 1500, 0.20666666666666667
48, 1500, 0.19333333333333333
49, 1500, 0.186
50, 1500, 0.212
1, 1550, 0.1774193548387097
2, 1550, 0.21225806451612902
3, 1550, 0.19419354838709676
4, 1550, 0.19032258064516128
5, 1550, 0.19419354838709676
6, 1550, 0.19870967741935483
7, 1550, 0.1993548387096774
8, 1550, 0.20774193548387096
9, 1550, 0.2
10, 1550, 0.21225806451612902
11, 1550, 0.1967741935483871
12, 1550, 0.19741935483870968
13, 1550, 0.20580645161290323
14, 1550, 0.18193548387096775
15, 1550, 0.1993548387096774
16, 1550, 0.21161290322580645
17, 1550, 0.18193548387096775
18, 1550, 0.20774193548387096
19, 1550, 0.18774193548387097
20, 1550, 0.20193548387096774
21, 1550, 0.1993548387096774
22, 1550, 0.2032258064516129
23, 1550, 0.20129032258064516
24, 1550, 0.20193548387096774
25, 1550, 0.20516129032258065
26, 1550, 0.17806451612903226
27, 1550, 0.19225806451612903
28, 1550, 0.20903225806451614
29, 1550, 0.2032258064516129
30, 1550, 0.19161290322580646
31, 1550, 0.1967741935483871
32, 1550, 0.20258064516129032
33, 1550, 0.19161290322580646
34, 1550, 0.21935483870967742
35, 1550, 0.1993548387096774
36, 1550, 0.18387096774193548
37, 1550, 0.2032258064516129
38, 1550, 0.20709677419354838
39, 1550, 0.20580645161290323
40, 1550, 0.2032258064516129
41, 1550, 0.19161290322580646
42, 1550, 0.20709677419354838
43, 1550, 0.19870967741935483
44, 1550, 0.20451612903225808
45, 1550, 0.20451612903225808
46, 1550, 0.1929032258064516
47, 1550, 0.20258064516129032
48, 1550, 0.2064516129032258
49, 1550, 0.2006451612903226
50, 1550, 0.20903225806451614
1, 1600, 0.195625
2, 1600, 0.19375
3, 1600, 0.216875
4, 1600, 0.1975
5, 1600, 0.205
6, 1600, 0.196875
7, 1600, 0.199375
8, 1600, 0.18375
9, 1600, 0.1925
10, 1600, 0.21125
11, 1600, 0.20125
12, 1600, 0.20625
13, 1600, 0.21
14, 1600, 0.198125
15, 1600, 0.1775
16, 1600, 0.18625
17, 1600, 0.19
18, 1600, 0.188125
19, 1600, 0.206875
20, 1600, 0.201875
21, 1600, 0.20875
22, 1600, 0.206875
23, 1600, 0.190625
24, 1600, 0.21
25, 1600, 0.208125
26, 1600, 0.19875
27, 1600, 0.19875
28, 1600, 0.2125
29, 1600, 0.19
30, 1600, 0.20625
31, 1600, 0.2
32, 1600, 0.2225
33, 1600, 0.205625
34, 1600, 0.204375
35, 1600, 0.201875
36, 1600, 0.20625
37, 1600, 0.18875
38, 1600, 0.228125
39, 1600, 0.1975
40, 1600, 0.190625
41, 1600, 0.19875
42, 1600, 0.211875
43, 1600, 0.193125
44, 1600, 0.205
45, 1600, 0.203125
46, 1600, 0.1875
47, 1600, 0.185625
48, 1600, 0.19375
49, 1600, 0.19625
50, 1600, 0.188125
1, 1650, 0.21272727272727274
2, 1650, 0.18666666666666668
3, 1650, 0.19757575757575757
4, 1650, 0.19757575757575757
5, 1650, 0.19636363636363635
6, 1650, 0.21272727272727274
7, 1650, 0.21575757575757576
8, 1650, 0.1993939393939394
9, 1650, 0.20606060606060606
10, 1650, 0.20363636363636364
11, 1650, 0.19454545454545455
12, 1650, 0.1903030303030303
13, 1650, 0.21878787878787878
14, 1650, 0.2
15, 1650, 0.21272727272727274
16, 1650, 0.20606060606060606
17, 1650, 0.17515151515151514
18, 1650, 0.20787878787878789
19, 1650, 0.20666666666666667
20, 1650, 0.21212121212121213
21, 1650, 0.21393939393939393
22, 1650, 0.21575757575757576
23, 1650, 0.19454545454545455
24, 1650, 0.21333333333333335
25, 1650, 0.18545454545454546
26, 1650, 0.20484848484848484
27, 1650, 0.1987878787878788
28, 1650, 0.19151515151515153
29, 1650, 0.2018181818181818
30, 1650, 0.2018181818181818
31, 1650, 0.19515151515151516
32, 1650, 0.20363636363636364
33, 1650, 0.19696969696969696
34, 1650, 0.19636363636363635
35, 1650, 0.20424242424242425
36, 1650, 0.18242424242424243
37, 1650, 0.20303030303030303
38, 1650, 0.20909090909090908
39, 1650, 0.2224242424242424
40, 1650, 0.2006060606060606
41, 1650, 0.19696969696969696
42, 1650, 0.18787878787878787
43, 1650, 0.19575757575757577
44, 1650, 0.20545454545454545
45, 1650, 0.1890909090909091
46, 1650, 0.18181818181818182
47, 1650, 0.22424242424242424
48, 1650, 0.19636363636363635
49, 1650, 0.2096969696969697
50, 1650, 0.1787878787878788
1, 1700, 0.18470588235294116
2, 1700, 0.19117647058823528
3, 1700, 0.20470588235294118
4, 1700, 0.19176470588235295
5, 1700, 0.20705882352941177
6, 1700, 0.2164705882352941
7, 1700, 0.18705882352941178
8, 1700, 0.1923529411764706
9, 1700, 0.21705882352941178
10, 1700, 0.2023529411764706
11, 1700, 0.19470588235294117
12, 1700, 0.19647058823529412
13, 1700, 0.20529411764705882
14, 1700, 0.20647058823529413
15, 1700, 0.2
16, 1700, 0.18823529411764706
17, 1700, 0.19
18, 1700, 0.20411764705882354
19, 1700, 0.2076470588235294
20, 1700, 0.20705882352941177
21, 1700, 0.19823529411764707
22, 1700, 0.20529411764705882
23, 1700, 0.2088235294117647
24, 1700, 0.20176470588235293
25, 1700, 0.19705882352941176
26, 1700, 0.18941176470588236
27, 1700, 0.19294117647058823
28, 1700, 0.2111764705882353
29, 1700, 0.21
30, 1700, 0.20470588235294118
31, 1700, 0.1923529411764706
32, 1700, 0.19470588235294117
33, 1700, 0.1864705882352941
34, 1700, 0.20705882352941177
35, 1700, 0.2011764705882353
36, 1700, 0.2188235294117647
37, 1700, 0.19647058823529412
38, 1700, 0.20647058823529413
39, 1700, 0.21823529411764706
40, 1700, 0.20588235294117646
41, 1700, 0.20529411764705882
42, 1700, 0.21176470588235294
43, 1700, 0.2011764705882353
44, 1700, 0.20176470588235293
45, 1700, 0.18411764705882352
46, 1700, 0.19588235294117648
47, 1700, 0.2223529411764706
48, 1700, 0.19470588235294117
49, 1700, 0.19176470588235295
50, 1700, 0.1988235294117647
1, 1750, 0.18857142857142858
2, 1750, 0.2
3, 1750, 0.196
4, 1750, 0.2062857142857143
5, 1750, 0.21257142857142858
6, 1750, 0.19142857142857142
7, 1750, 0.20457142857142857
8, 1750, 0.19142857142857142
9, 1750, 0.18971428571428572
10, 1750, 0.19142857142857142
11, 1750, 0.2022857142857143
12, 1750, 0.19942857142857143
13, 1750, 0.216
14, 1750, 0.20285714285714285
15, 1750, 0.21942857142857142
16, 1750, 0.19314285714285714
17, 1750, 0.21371428571428572
18, 1750, 0.19485714285714287
19, 1750, 0.20971428571428571
20, 1750, 0.18742857142857142
21, 1750, 0.19942857142857143
22, 1750, 0.18285714285714286
23, 1750, 0.19428571428571428
24, 1750, 0.19314285714285714
25, 1750, 0.20742857142857143
26, 1750, 0.20971428571428571
27, 1750, 0.2057142857142857
28, 1750, 0.20342857142857143
29, 1750, 0.19885714285714284
30, 1750, 0.204
31, 1750, 0.192
32, 1750, 0.21085714285714285
33, 1750, 0.208
34, 1750, 0.18457142857142858
35, 1750, 0.188
36, 1750, 0.208
37, 1750, 0.21257142857142858
38, 1750, 0.20285714285714285
39, 1750, 0.2017142857142857
40, 1750, 0.19028571428571428
41, 1750, 0.19257142857142856
42, 1750, 0.2102857142857143
43, 1750, 0.19942857142857143
44, 1750, 0.192
45, 1750, 0.20514285714285715
46, 1750, 0.192
47, 1750, 0.20457142857142857
48, 1750, 0.18514285714285714
49, 1750, 0.22228571428571428
50, 1750, 0.19428571428571428
1, 1800, 0.2111111111111111
2, 1800, 0.22333333333333333
3, 1800, 0.19333333333333333
4, 1800, 0.20166666666666666
5, 1800, 0.21
6, 1800, 0.19166666666666668
7, 1800, 0.21222222222222223
8, 1800, 0.20055555555555554
9, 1800, 0.21444444444444444
10, 1800, 0.19666666666666666
11, 1800, 0.22611111111111112
12, 1800, 0.2
13, 1800, 0.18166666666666667
14, 1800, 0.19777777777777777
15, 1800, 0.20222222222222222
16, 1800, 0.22055555555555556
17, 1800, 0.19666666666666666
18, 1800, 0.195
19, 1800, 0.2038888888888889
20, 1800, 0.2011111111111111
21, 1800, 0.18777777777777777
22, 1800, 0.21055555555555555
23, 1800, 0.19111111111111112
24, 1800, 0.19277777777777777
25, 1800, 0.19611111111111112
26, 1800, 0.20555555555555555
27, 1800, 0.19833333333333333
28, 1800, 0.19277777777777777
29, 1800, 0.195
30, 1800, 0.20222222222222222
31, 1800, 0.19055555555555556
32, 1800, 0.18888888888888888
33, 1800, 0.23277777777777778
34, 1800, 0.19166666666666668
35, 1800, 0.19333333333333333
36, 1800, 0.2011111111111111
37, 1800, 0.21611111111111111
38, 1800, 0.22166666666666668
39, 1800, 0.18944444444444444
40, 1800, 0.20277777777777778
41, 1800, 0.20722222222222222
42, 1800, 0.19722222222222222
43, 1800, 0.20222222222222222
44, 1800, 0.2038888888888889
45, 1800, 0.19055555555555556
46, 1800, 0.19833333333333333
47, 1800, 0.20722222222222222
48, 1800, 0.20277777777777778
49, 1800, 0.21888888888888888
50, 1800, 0.20055555555555554
1, 1850, 0.19513513513513514
2, 1850, 0.20540540540540542
3, 1850, 0.20216216216216215
4, 1850, 0.18972972972972973
5, 1850, 0.20486486486486485
6, 1850, 0.20270270270270271
7, 1850, 0.2
8, 1850, 0.22162162162162163
9, 1850, 0.1972972972972973
10, 1850, 0.1908108108108108
11, 1850, 0.20702702702702702
12, 1850, 0.19297297297297297
13, 1850, 0.19837837837837838
14, 1850, 0.21297297297297296
15, 1850, 0.21891891891891893
16, 1850, 0.21027027027027026
17, 1850, 0.20162162162162162
18, 1850, 0.21351351351351353
19, 1850, 0.20594594594594595
20, 1850, 0.19243243243243244
21, 1850, 0.19405405405405404
22, 1850, 0.19135135135135134
23, 1850, 0.19783783783783784
24, 1850, 0.1918918918918919
25, 1850, 0.20216216216216215
26, 1850, 0.20864864864864865
27, 1850, 0.20162162162162162
28, 1850, 0.1972972972972973
29, 1850, 0.20162162162162162
30, 1850, 0.1989189189189189
31, 1850, 0.20324324324324325
32, 1850, 0.20054054054054055
33, 1850, 0.20216216216216215
34, 1850, 0.2118918918918919
35, 1850, 0.21027027027027026
36, 1850, 0.1935135135135135
37, 1850, 0.20486486486486485
38, 1850, 0.17405405405405405
39, 1850, 0.1935135135135135
40, 1850, 0.20216216216216215
41, 1850, 0.1945945945945946
42, 1850, 0.20810810810810812
43, 1850, 0.20594594594594595
44, 1850, 0.19135135135135134
45, 1850, 0.1962162162162162
46, 1850, 0.1881081081081081
47, 1850, 0.20594594594594595
48, 1850, 0.21027027027027026
49, 1850, 0.20432432432432432
50, 1850, 0.19837837837837838
1, 1900, 0.20789473684210527
2, 1900, 0.21368421052631578
3, 1900, 0.18052631578947367
4, 1900, 0.18789473684210525
5, 1900, 0.21
6, 1900, 0.18947368421052632
7, 1900, 0.20578947368421052
8, 1900, 0.21736842105263157
9, 1900, 0.20210526315789473
10, 1900, 0.21789473684210525
11, 1900, 0.19526315789473683
12, 1900, 0.20684210526315788
13, 1900, 0.20894736842105263
14, 1900, 0.20526315789473684
15, 1900, 0.18368421052631578
16, 1900, 0.21842105263157896
17, 1900, 0.2131578947368421
18, 1900, 0.20526315789473684
19, 1900, 0.19210526315789472
20, 1900, 0.20684210526315788
21, 1900, 0.21421052631578946
22, 1900, 0.1868421052631579
23, 1900, 0.20157894736842105
24, 1900, 0.2063157894736842
25, 1900, 0.19526315789473683
26, 1900, 0.21263157894736842
27, 1900, 0.2005263157894737
28, 1900, 0.19842105263157894
29, 1900, 0.2094736842105263
30, 1900, 0.2305263157894737
31, 1900, 0.19631578947368422
32, 1900, 0.19210526315789472
33, 1900, 0.18368421052631578
34, 1900, 0.17789473684210527
35, 1900, 0.21578947368421053
36, 1900, 0.19052631578947368
37, 1900, 0.19894736842105262
38, 1900, 0.2031578947368421
39, 1900, 0.1794736842105263
40, 1900, 0.21526315789473685
41, 1900, 0.19789473684210526
42, 1900, 0.19263157894736843
43, 1900, 0.2073684210526316
44, 1900, 0.19631578947368422
45, 1900, 0.19736842105263158
46, 1900, 0.2026315789473684
47, 1900, 0.1968421052631579
48, 1900, 0.19894736842105262
49, 1900, 0.1936842105263158
50, 1900, 0.20105263157894737
1, 1950, 0.20102564102564102
2, 1950, 0.18307692307692308
3, 1950, 0.19589743589743588
4, 1950, 0.20102564102564102
5, 1950, 0.1882051282051282
6, 1950, 0.20102564102564102
7, 1950, 0.20615384615384616
8, 1950, 0.20102564102564102
9, 1950, 0.20358974358974358
10, 1950, 0.19333333333333333
11, 1950, 0.20256410256410257
12, 1950, 0.2041025641025641
13, 1950, 0.21076923076923076
14, 1950, 0.20461538461538462
15, 1950, 0.19846153846153847
16, 1950, 0.19538461538461538
17, 1950, 0.2117948717948718
18, 1950, 0.20461538461538462
19, 1950, 0.21794871794871795
20, 1950, 0.19435897435897437
21, 1950, 0.19897435897435897
22, 1950, 0.19948717948717948
23, 1950, 0.19846153846153847
24, 1950, 0.2117948717948718
25, 1950, 0.18974358974358974
26, 1950, 0.21846153846153846
27, 1950, 0.18923076923076923
28, 1950, 0.18615384615384614
29, 1950, 0.19435897435897437
30, 1950, 0.2041025641025641
31, 1950, 0.19897435897435897
32, 1950, 0.21076923076923076
33, 1950, 0.20666666666666667
34, 1950, 0.2041025641025641
35, 1950, 0.19538461538461538
36, 1950, 0.19897435897435897
37, 1950, 0.18717948717948718
38, 1950, 0.20358974358974358
39, 1950, 0.19384615384615383
40, 1950, 0.19948717948717948
41, 1950, 0.19897435897435897
42, 1950, 0.20256410256410257
43, 1950, 0.21076923076923076
44, 1950, 0.20205128205128206
45, 1950, 0.19538461538461538
46, 1950, 0.19743589743589743
47, 1950, 0.19948717948717948
48, 1950, 0.19076923076923077
49, 1950, 0.19897435897435897
50, 1950, 0.19333333333333333
1, 2000, 0.2075
2, 2000, 0.208
3, 2000, 0.2015
4, 2000, 0.2205
5, 2000, 0.195
6, 2000, 0.196
7, 2000, 0.1945
8, 2000, 0.2115
9, 2000, 0.195
10, 2000, 0.2115
11, 2000, 0.1975
12, 2000, 0.1935
13, 2000, 0.202
14, 2000, 0.2025
15, 2000, 0.1985
16, 2000, 0.2095
17, 2000, 0.2
18, 2000, 0.1905
19, 2000, 0.204
20, 2000, 0.196
21, 2000, 0.1965
22, 2000, 0.2005
23, 2000, 0.1995
24, 2000, 0.202
25, 2000, 0.211
26, 2000, 0.203
27, 2000, 0.214
28, 2000, 0.1935
29, 2000, 0.208
30, 2000, 0.213
31, 2000, 0.196
32, 2000, 0.19
33, 2000, 0.2035
34, 2000, 0.2155
35, 2000, 0.203
36, 2000, 0.1905
37, 2000, 0.2085
38, 2000, 0.2045
39, 2000, 0.2085
40, 2000, 0.208
41, 2000, 0.196
42, 2000, 0.187
43, 2000, 0.1915
44, 2000, 0.1965
45, 2000, 0.2145
46, 2000, 0.1945
47, 2000, 0.204
48, 2000, 0.206
49, 2000, 0.2135
50, 2000, 0.2115
1, 2050, 0.2048780487804878
2, 2050, 0.20536585365853657
3, 2050, 0.204390243902439
4, 2050, 0.20926829268292682
5, 2050, 0.20682926829268292
6, 2050, 0.20829268292682926
7, 2050, 0.1980487804878049
8, 2050, 0.20341463414634145
9, 2050, 0.20146341463414635
10, 2050, 0.20829268292682926
11, 2050, 0.2048780487804878
12, 2050, 0.20243902439024392
13, 2050, 0.2121951219512195
14, 2050, 0.20682926829268292
15, 2050, 0.19658536585365854
16, 2050, 0.18341463414634146
17, 2050, 0.1897560975609756
18, 2050, 0.1873170731707317
19, 2050, 0.18439024390243902
20, 2050, 0.19658536585365854
21, 2050, 0.18634146341463415
22, 2050, 0.20780487804878048
23, 2050, 0.19609756097560976
