attempt, points, estimate
44, 450, 2.024581932313422
45, 450, 1.9128808601857852
46, 450, 1.9128808601857852
47, 450, 2.28987197861656
48, 450, 2.234021442552742
49, 450, 2.0664698343612864
50, 450, 2.1362830044410592
1, 500, 1.9854865570687494
2, 500, 2.1362830044410592
3, 500, 1.8095573684677209
4, 500, 1.9100883333825942
5, 500, 1.9100883333825942
6, 500, 1.8598228509251575
7, 500, 1.97292018645439
8, 500, 1.97292018645439
9, 500, 2.086017521983623
10, 500, 1.6838936623241292
11, 500, 1.9477874452256718
12, 500, 1.9226547039969535
13, 500, 2.111150263212341
14, 500, 1.7718582566246432
15, 500, 1.8849555921538759
16, 500, 2.1488493750554185
17, 500, 2.0231856689118266
18, 500, 2.161415745669778
19, 500, 2.035752039526186
20, 500, 1.9226547039969535
21, 500, 1.9854865570687494
22, 500, 1.9226547039969535
23, 500, 1.8095573684677209
24, 500, 2.0106192982974678
25, 500, 1.9100883333825942
26, 500, 2.0231856689118266
27, 500, 1.9477874452256718
28, 500, 1.8849555921538759
29, 500, 1.9854865570687494
30, 500, 1.9100883333825942
31, 500, 1.9980529276831085
32, 500, 2.1488493750554185
33, 500, 1.9603538158400309
34, 500, 2.098583892597982
35, 500, 2.0106192982974678
36, 500, 2.0734511513692633
37, 500, 1.9603538158400309
38, 500, 2.0106192982974678
39, 500, 2.0734511513692633
40, 500, 1.8472564803107985
41, 500, 1.7718582566246432
42, 500, 2.048318410140545
43, 500, 2.0106192982974678
44, 500, 2.186548486898496
45, 500, 2.161415745669778
46, 500, 1.8849555921538759
47, 500, 1.9854865570687494
48, 500, 2.035752039526186
49, 500, 2.2996458224277285
50, 500, 2.060884780754904
1, 550, 1.9420754585827813
2, 550, 1.9192275120112192
3, 550, 1.8963795654396571
4, 550, 2.03346724486903
5, 550, 2.067739164726373
6, 550, 1.9763473784401242
7, 550, 2.0106192982974673
8, 550, 1.8506836722965325
9, 550, 1.9192275120112192
10, 550, 1.8049877791534086
11, 550, 1.9306514852970003
12, 550, 1.9192275120112192
13, 550, 2.102011084583716
14, 550, 2.170554924298403
15, 550, 2.102011084583716
16, 550, 2.1477069777268407
17, 550, 2.1477069777268407
18, 550, 2.102011084583716
19, 550, 1.9420754585827813
20, 550, 2.03346724486903
21, 550, 2.022043271583249
22, 550, 1.9534994318685623
23, 550, 2.090587111297935
24, 550, 1.7935638058676273
25, 550, 2.0106192982974673
26, 550, 1.9763473784401242
27, 550, 1.9991953250116863
28, 550, 1.9420754585827813
29, 550, 1.8392596990107515
30, 550, 2.113435057869497
31, 550, 1.8049877791534086
32, 550, 1.8849555921538756
33, 550, 2.067739164726373
34, 550, 2.0106192982974673
35, 550, 2.2390987640130886
36, 550, 1.8506836722965325
37, 550, 1.9078035387254382
38, 550, 2.022043271583249
39, 550, 2.079163138012154
40, 550, 1.9649234051543434
41, 550, 2.284794657156213
42, 550, 2.056315191440592
43, 550, 1.9649234051543434
44, 550, 2.124859031155278
45, 550, 1.9877713517259052
46, 550, 2.079163138012154
47, 550, 1.8392596990107515
48, 550, 2.170554924298403
49, 550, 2.2162508174415265
50, 550, 2.0106192982974673
1, 600, 1.9792033717615698
2, 600, 2.251474735072685
3, 600, 2.0629791758572975
4, 600, 2.178170906488923
5, 600, 1.8535396656179781
6, 600, 2.167698930976957
7, 600, 1.864011641129944
8, 600, 2.2933626371205493
9, 600, 2.1362830044410592
10, 600, 2.167698930976957
11, 600, 1.9373154697137056
12, 600, 2.157226955464991
13, 600, 2.199114857512855
14, 600, 2.0629791758572975
15, 600, 2.0525072003453313
16, 600, 2.0315632493213993
17, 600, 2.1886428820008894
18, 600, 1.9687313962496038
19, 600, 2.178170906488923
20, 600, 1.9792033717615698
21, 600, 1.7488199104983182
22, 600, 1.864011641129944
23, 600, 2.261946710584651
24, 600, 1.9373154697137056
25, 600, 2.0839231268812295
26, 600, 2.178170906488923
27, 600, 2.0734511513692637
28, 600, 2.0001473227855016
29, 600, 1.9896753472735358
30, 600, 2.1362830044410592
31, 600, 1.832595714594046
32, 600, 2.0315632493213993
33, 600, 1.811651763570114
34, 600, 1.9477874452256716
35, 600, 2.0734511513692637
36, 600, 1.9896753472735358
37, 600, 2.0210912738094335
38, 600, 2.0210912738094335
39, 600, 1.9792033717615698
40, 600, 2.0420352248333655
41, 600, 1.9792033717615698
42, 600, 2.0839231268812295
43, 600, 2.220058808536787
44, 600, 1.9687313962496038
45, 600, 2.0629791758572975
46, 600, 2.0839231268812295
47, 600, 2.0629791758572975
